,mesh_area,mesh_rectangularity,mesh_diameter,mesh_eccentricity,mesh_a3,mesh_d1,mesh_d2,mesh_d3,mesh_d4,mesh_compactness,ID,class
199,0.36610946444823267,0.03200130585731893,1.0000002034404794,47.85211045219213,"[0.248606 0.120665 0.066771 0.066415 0.067782 0.058151 0.068997 0.096207
 0.11698  0.089426]",[0.176 0.395 0.182 0.165 0.082 0.    0.    0.    0.    0.   ],"[1.669e-01 2.710e-01 2.508e-01 1.759e-01 7.410e-02 3.840e-02 1.780e-02
 4.900e-03 2.000e-04 0.000e+00]","[4.79881e-01 4.73325e-01 4.66720e-02 1.22000e-04 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.615786 0.372587 0.011627 0.       0.       0.       0.       0.
 0.       0.      ]",118.13877545710628,41,flying_bird
200,7.3533148342305115,0.07017161498908078,1.2023703273155903,2.3155736530902407,"[0.032232 0.164542 0.269105 0.206961 0.137683 0.089851 0.053261 0.028644
 0.013683 0.004038]",[0.    0.062 0.205 0.284 0.233 0.185 0.031 0.    0.    0.   ],[0.021  0.0899 0.1494 0.1679 0.1639 0.1777 0.1332 0.0745 0.0217 0.0008],"[1.28610e-02 1.38368e-01 2.89199e-01 2.90063e-01 1.98108e-01 6.14050e-02
 9.88400e-03 1.12000e-04 0.00000e+00 0.00000e+00]","[0.084164 0.364794 0.377915 0.15288  0.019803 0.000444 0.       0.
 0.       0.      ]",841.7316460663151,1018,potted_plant
201,3.3797243613661445,0.10555649914273661,1.1531629969076358,14.042177195818585,"[0.207355 0.169002 0.128959 0.107368 0.091974 0.074094 0.069775 0.066578
 0.059078 0.025817]",[0.316 0.403 0.245 0.021 0.002 0.01  0.003 0.    0.    0.   ],"[2.277e-01 4.085e-01 2.466e-01 9.120e-02 1.970e-02 5.100e-03 1.100e-03
 1.000e-04 0.000e+00 0.000e+00]","[3.22472e-01 5.72457e-01 1.03099e-01 1.95000e-03 2.20000e-05 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[8.39191e-01 1.60440e-01 3.69000e-04 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",1113.2496299176755,1648,city
202,2.2475741323206533,0.09419141262935901,1.0839852091135747,4.2336554398945,"[0.155518 0.177708 0.256949 0.142374 0.095264 0.082181 0.040829 0.019469
 0.012099 0.017432]",[0.004 0.066 0.315 0.405 0.168 0.042 0.    0.    0.    0.   ],[0.0643 0.0973 0.1163 0.2868 0.2241 0.1228 0.0652 0.0193 0.0039 0.    ],"[0.132586 0.24298  0.330265 0.275052 0.019117 0.       0.       0.
 0.       0.      ]","[0.374386 0.286577 0.251068 0.086196 0.001773 0.       0.       0.
 0.       0.      ]",190.1047207986351,819,dining_chair
203,2.2821875164423453,0.04822239153677386,1.173950764754638,5.284866233752061,"[0.123087 0.127484 0.171089 0.138907 0.162293 0.138212 0.081298 0.037714
 0.015785 0.004122]",[0.    0.    0.171 0.376 0.345 0.108 0.    0.    0.    0.   ],[0.0752 0.1201 0.1199 0.0869 0.1294 0.2593 0.1429 0.0523 0.0131 0.0009],"[0.111605 0.264324 0.318443 0.218486 0.086821 0.000321 0.       0.
 0.       0.      ]","[0.05294  0.211307 0.342868 0.289909 0.096616 0.00636  0.       0.
 0.       0.      ]",208.01637270095526,608,desk_lamp
204,3.302584133739709,0.026471327357408602,1.0507634180556535,7.951059067297259,"[0.153792 0.179806 0.151263 0.13941  0.112022 0.092036 0.070047 0.049538
 0.039429 0.01265 ]",[0.024 0.245 0.328 0.226 0.16  0.013 0.004 0.    0.    0.   ],[0.0631 0.2108 0.208  0.198  0.17   0.1049 0.0389 0.0051 0.0012 0.    ],"[0.062702 0.367128 0.431849 0.117366 0.020955 0.       0.       0.
 0.       0.      ]","[2.36372e-01 5.97286e-01 1.57875e-01 8.44500e-03 2.20000e-05 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",4659.521344645876,1459,sailboat_with_oars
205,1.0624386903480039,0.05814403969864582,1.0000281738816161,23.0130004331871,"[0.216527 0.145562 0.082561 0.062036 0.048199 0.075739 0.123117 0.07622
 0.110931 0.059107]",[0.021 0.123 0.535 0.159 0.152 0.01  0.    0.    0.    0.   ],[0.1758 0.1174 0.1769 0.1866 0.1772 0.1339 0.0263 0.0056 0.0003 0.    ],"[0.519764 0.217207 0.191389 0.060251 0.011389 0.       0.       0.
 0.       0.      ]","[0.466926 0.438168 0.094354 0.000552 0.       0.       0.       0.
 0.       0.      ]",102.79627460715639,1250,fighter_jet
206,6.761677775700053,0.06437708467248494,1.191775359864853,4.047021901423814,"[0.165763 0.237048 0.17935  0.124163 0.08263  0.068148 0.053    0.043716
 0.033182 0.013   ]",[0.066 0.341 0.182 0.273 0.091 0.034 0.013 0.    0.    0.   ],"[9.150e-02 1.599e-01 2.854e-01 2.200e-01 1.414e-01 7.110e-02 2.330e-02
 6.800e-03 4.000e-04 2.000e-04]","[1.70913e-01 4.61239e-01 2.94356e-01 6.91580e-02 4.25200e-03 8.20000e-05
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[2.70250e-01 4.62763e-01 2.40656e-01 2.62360e-02 9.50000e-05 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",4487.508323320147,410,dome_church
207,0.44978081908638773,0.10654050350036004,1.0018097803121109,121.14016475106808,"[0.312982 0.144023 0.08455  0.07805  0.095096 0.063178 0.052001 0.066386
 0.067292 0.036436]",[0.103 0.294 0.237 0.166 0.07  0.13  0.    0.    0.    0.   ],[0.1507 0.2471 0.2065 0.1192 0.1112 0.0707 0.0669 0.0234 0.0043 0.    ],"[0.432124 0.49475  0.073126 0.       0.       0.       0.       0.
 0.       0.      ]","[0.56537  0.428042 0.006588 0.       0.       0.       0.       0.
 0.       0.      ]",26.34887038422097,214,human
208,3.3113697814068037,0.045858755236456904,1.0652471513245179,3.1732876315489316,"[0.099634 0.136291 0.125634 0.145647 0.151155 0.12877  0.083389 0.073406
 0.043014 0.01306 ]",[0.192 0.672 0.114 0.004 0.002 0.005 0.003 0.005 0.003 0.   ],[0.1814 0.4553 0.2718 0.0617 0.0079 0.0103 0.0057 0.0049 0.001  0.    ],"[4.66988e-01 5.04122e-01 2.51510e-02 3.64700e-03 8.90000e-05 3.00000e-06
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.623599 0.366606 0.009151 0.000644 0.       0.       0.       0.
 0.       0.      ]",1833.4553490461074,1649,city
209,0.7147546633998657,0.015028955734424712,1.0618374316739827,2.009806209380575,"[0.136602 0.113208 0.197918 0.176713 0.151285 0.109884 0.0663   0.027362
 0.015295 0.005433]",[0.    0.088 0.249 0.504 0.064 0.041 0.054 0.    0.    0.   ],[0.0716 0.1133 0.1317 0.1674 0.2396 0.1402 0.0934 0.0376 0.0052 0.    ],"[0.074426 0.233183 0.318082 0.261903 0.09454  0.015254 0.002612 0.
 0.       0.      ]","[0.219734 0.47434  0.21906  0.076596 0.01027  0.       0.       0.
 0.       0.      ]",43.43858480085284,82,snake
210,1.791867358380102,0.027881283415042975,1.0453016510715938,4.612599013882526,"[0.194466 0.136878 0.100774 0.110826 0.117086 0.103211 0.096404 0.075871
 0.04823  0.016254]",[0.032 0.148 0.188 0.313 0.268 0.051 0.    0.    0.    0.   ],[0.0343 0.1409 0.2047 0.1956 0.1652 0.1441 0.0783 0.0325 0.0044 0.    ],"[4.74790e-02 3.78400e-01 4.29765e-01 1.32450e-01 1.18430e-02 6.30000e-05
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[7.45080e-02 3.65000e-01 4.18386e-01 1.31898e-01 1.01780e-02 3.00000e-05
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",130.78023530589553,1019,potted_plant
211,0.23775439313292462,0.053117649158468484,1.006787222264963,101.91135997867796,"[0.250335 0.103556 0.084113 0.100496 0.114782 0.060113 0.153709 0.049609
 0.050316 0.032971]",[0.04  0.507 0.218 0.024 0.    0.124 0.087 0.    0.    0.   ],[0.2959 0.327  0.0455 0.001  0.0009 0.1078 0.1705 0.0504 0.001  0.    ],"[1.87731e-01 5.34604e-01 2.44938e-01 3.27030e-02 2.40000e-05 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.757365 0.23944  0.003195 0.       0.       0.       0.       0.
 0.       0.      ]",10.156353108053072,609,desk_lamp
212,1.6180153267988306,0.0012756366436050613,1.0215807877011,16.718277335923602,"[0.230013 0.094035 0.10127  0.16106  0.187379 0.103278 0.067336 0.034876
 0.013992 0.004523]",[0.003 0.101 0.78  0.068 0.036 0.012 0.    0.    0.    0.   ],[0.2289 0.2184 0.0626 0.3122 0.1102 0.0554 0.0113 0.001  0.     0.    ],"[4.59519e-01 4.44485e-01 8.84920e-02 7.50000e-03 4.00000e-06 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[7.47394e-01 2.37931e-01 1.45390e-02 1.36000e-04 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",416995.82398020534,1251,fighter_jet
213,1.106299579182237,0.12415506716210974,1.0117322093138086,21.548276380423328,"[0.192758 0.146552 0.067575 0.066518 0.081784 0.06732  0.085211 0.133058
 0.114556 0.044659]",[0.05  0.506 0.128 0.128 0.17  0.018 0.    0.    0.    0.   ],[0.1125 0.2049 0.2589 0.2063 0.113  0.0537 0.0309 0.0167 0.0031 0.    ],"[0.31631  0.365738 0.290849 0.027103 0.       0.       0.       0.
 0.       0.      ]","[4.19373e-01 5.00249e-01 8.01080e-02 2.70000e-04 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",46.08711905753067,146,human
214,4.39699888408226,0.10528184602135916,1.2193513727892382,6.361387857882321,"[0.078666 0.256554 0.215591 0.155756 0.109242 0.065392 0.052098 0.040583
 0.017359 0.008747]",[0.    0.344 0.257 0.235 0.14  0.02  0.004 0.    0.    0.   ],[0.1228 0.1329 0.2238 0.1772 0.1635 0.1245 0.0476 0.0069 0.0008 0.    ],"[8.67660e-02 2.10681e-01 4.36973e-01 2.50222e-01 1.51530e-02 2.05000e-04
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[2.52077e-01 4.11415e-01 3.02373e-01 3.40460e-02 8.90000e-05 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",569.5469061008068,411,roman_building
215,3.511585716893882,0.08847968813807794,1.1392602048386486,11.774329886491884,"[0.172426 0.131745 0.094334 0.096941 0.107148 0.101033 0.08686  0.082353
 0.081387 0.045773]",[0.299 0.45  0.224 0.022 0.002 0.001 0.    0.002 0.    0.   ],[0.2118 0.4232 0.2567 0.0777 0.0179 0.0042 0.0047 0.0032 0.0006 0.    ],"[5.35186e-01 4.32847e-01 2.83460e-02 3.12900e-03 4.92000e-04 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[8.80757e-01 1.18846e-01 3.97000e-04 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",1645.666147977345,1650,city
216,0.6783148228238668,0.18017453317918863,1.0008888772855855,183.0874038601165,"[0.373621 0.21801  0.042515 0.057911 0.080695 0.058418 0.04052  0.055882
 0.053247 0.019176]",[0.022 0.317 0.08  0.105 0.42  0.056 0.    0.    0.    0.   ],[0.1639 0.1337 0.1606 0.1309 0.1767 0.067  0.0573 0.0808 0.0291 0.    ],"[2.53899e-01 5.05523e-01 2.40565e-01 1.30000e-05 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.521177 0.474066 0.004757 0.       0.       0.       0.       0.
 0.       0.      ]",43.12947665587355,215,human
217,1.2563587824035598,0.05079107681218693,1.0659734277166575,2.689960864624979,"[0.158513 0.171011 0.200899 0.1484   0.139191 0.106206 0.046224 0.018362
 0.006483 0.004603]",[0.    0.125 0.482 0.231 0.105 0.057 0.    0.    0.    0.   ],[0.0905 0.1391 0.173  0.2945 0.1775 0.0862 0.031  0.0068 0.0014 0.    ],"[1.77659e-01 3.28733e-01 3.24969e-01 1.56122e-01 1.24950e-02 2.20000e-05
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.198028 0.371971 0.317758 0.10667  0.005573 0.       0.       0.
 0.       0.      ]",59.09719966977985,820,dining_chair
218,1.1438906790800407,0.3779038614795667,1.0009875469924687,25.883854774122344,"[0.270025 0.115837 0.083518 0.102669 0.179261 0.078439 0.071224 0.057867
 0.03008  0.01108 ]",[0.    0.013 0.51  0.104 0.352 0.021 0.    0.    0.    0.   ],[0.2643 0.1908 0.0489 0.0431 0.0186 0.1669 0.2492 0.0147 0.0035 0.    ],"[4.46452e-01 2.64964e-01 2.43734e-01 4.45570e-02 2.90000e-04 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.591721 0.340101 0.064755 0.003423 0.       0.       0.       0.
 0.       0.      ]",2.8535370363660837,102,pig
219,0.5679276062761224,0.1763690893820834,1.011345220901844,36.79674759477877,"[0.218928 0.19937  0.193589 0.110117 0.075055 0.086302 0.049184 0.028342
 0.027975 0.011138]",[0.027 0.221 0.402 0.093 0.063 0.183 0.011 0.    0.    0.   ],[0.1592 0.2625 0.1599 0.0487 0.0685 0.0918 0.1332 0.0759 0.0003 0.    ],"[0.164588 0.392929 0.408437 0.034046 0.       0.       0.       0.
 0.       0.      ]","[0.715849 0.225786 0.058365 0.       0.       0.       0.       0.
 0.       0.      ]",9.675926357792612,61,fish
220,1.2159807243010097,0.004391818669068989,1.0000991420654255,6.534102458300146,"[0.2544   0.19684  0.130176 0.104598 0.084509 0.062114 0.051538 0.052174
 0.047977 0.015674]",[0.046 0.3   0.311 0.229 0.114 0.    0.    0.    0.    0.   ],"[1.029e-01 2.078e-01 2.171e-01 2.434e-01 1.342e-01 6.330e-02 2.540e-02
 5.800e-03 1.000e-04 0.000e+00]","[0.191017 0.534977 0.190268 0.080613 0.003125 0.       0.       0.
 0.       0.      ]","[1.65004e-01 5.22441e-01 2.60599e-01 5.14610e-02 4.95000e-04 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",4883.336713722604,1460,sailboat_with_oars
221,,0.0178967317979651,1.231880527652743,24.782732674907024,"[0.146974 0.13794  0.125649 0.157108 0.13649  0.10927  0.080376 0.045386
 0.042251 0.017085]",[0.    0.086 0.333 0.38  0.192 0.008 0.001 0.    0.    0.   ],[0.0913 0.1233 0.1687 0.1983 0.2064 0.1516 0.0547 0.0054 0.0003 0.    ],"[0.191261 0.35122  0.229156 0.165209 0.062707 0.000447 0.       0.
 0.       0.      ]","[4.43103e-01 4.35808e-01 1.18470e-01 2.61800e-03 1.00000e-06 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",,1651,city
222,0.8843441589698029,0.026792329711034582,1.0010098233049463,97.2649695192043,"[0.18959  0.229982 0.135989 0.108939 0.085174 0.06095  0.062065 0.056261
 0.044958 0.026088]",[0.137 0.215 0.298 0.295 0.032 0.023 0.    0.    0.    0.   ],[0.14   0.2355 0.2132 0.1872 0.1248 0.0724 0.0247 0.0022 0.     0.    ],"[0.319363 0.583314 0.095644 0.001679 0.       0.       0.       0.
 0.       0.      ]","[6.56523e-01 3.33951e-01 9.47500e-03 5.10000e-05 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",440.5113103452938,1252,fighter_jet
223,0.8242980144437169,0.01961214128504935,1.0069610273759357,31.269037671783725,"[0.269141 0.188687 0.100001 0.084676 0.092892 0.070274 0.064531 0.062382
 0.042946 0.02447 ]",[0.084 0.375 0.259 0.135 0.141 0.006 0.    0.    0.    0.   ],"[1.361e-01 2.240e-01 2.393e-01 2.233e-01 1.121e-01 3.450e-02 2.100e-02
 9.600e-03 1.000e-04 0.000e+00]","[2.10679e-01 5.22134e-01 2.05846e-01 6.11180e-02 2.23000e-04 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.410342 0.507516 0.082142 0.       0.       0.       0.       0.
 0.       0.      ]",3964.8559078251674,412,roman_building
224,1.086236579647908,0.035145248296415486,1.0453571208778367,9.309746225826677,"[0.415164 0.074452 0.040568 0.086161 0.119802 0.097274 0.051285 0.030591
 0.035397 0.047986]",[0.    0.008 0.593 0.152 0.18  0.04  0.02  0.007 0.    0.   ],[0.2161 0.1582 0.097  0.0654 0.1298 0.2169 0.0835 0.0252 0.0079 0.    ],"[2.56396e-01 1.65688e-01 2.67440e-01 2.64914e-01 4.54420e-02 1.20000e-04
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[3.44811e-01 2.98204e-01 1.97250e-01 1.59576e-01 1.59000e-04 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",144.3942231601902,821,dining_chair
225,3.602362310446116,0.005638340069907341,1.002322585113196,2.2303387388122116,"[0.097308 0.181294 0.165828 0.149681 0.131819 0.106425 0.078096 0.051117
 0.029055 0.009377]",[0.016 0.209 0.355 0.292 0.123 0.005 0.    0.    0.    0.   ],[0.04   0.1597 0.2616 0.2495 0.1842 0.0743 0.0288 0.0019 0.     0.    ],"[0.068002 0.388871 0.425327 0.113682 0.004118 0.       0.       0.
 0.       0.      ]","[0.115875 0.455412 0.347344 0.07746  0.003909 0.       0.       0.
 0.       0.      ]",22933.274218154045,1020,potted_plant
226,1.7525756840261224,0.09997380724571821,1.0146924407336442,21.690639180932607,"[0.124406 0.264995 0.170657 0.118109 0.096314 0.088431 0.063015 0.039274
 0.024691 0.010108]",[0.155 0.303 0.226 0.138 0.139 0.039 0.    0.    0.    0.   ],[0.1348 0.2736 0.2182 0.1451 0.1098 0.0577 0.0423 0.0169 0.0016 0.    ],"[0.232029 0.552263 0.214071 0.001637 0.       0.       0.       0.
 0.       0.      ]","[0.42225  0.542568 0.035182 0.       0.       0.       0.       0.
 0.       0.      ]",184.6419556649851,216,human
227,1.577338236962438,0.05441125247117014,1.0003730253490444,8.212232377797612,"[0.061689 0.184655 0.19138  0.197652 0.141231 0.076644 0.088429 0.041692
 0.012803 0.003825]",[0.036 0.148 0.091 0.086 0.542 0.097 0.    0.    0.    0.   ],[0.1145 0.1109 0.0425 0.146  0.2235 0.1231 0.1272 0.1094 0.0029 0.    ],"[0.115188 0.305308 0.24359  0.160584 0.106472 0.068151 0.000707 0.
 0.       0.      ]","[0.086319 0.301828 0.328648 0.226823 0.045844 0.010538 0.       0.
 0.       0.      ]",58.406403358023894,610,desk_lamp
228,1.1083488486703887,0.048354280377624625,1.0000134412546664,42.533931094681584,"[0.408173 0.146915 0.093842 0.066329 0.073545 0.041929 0.027127 0.020667
 0.041529 0.079888]",[0.178 0.322 0.323 0.136 0.015 0.024 0.002 0.    0.    0.   ],[0.1947 0.2429 0.2055 0.2029 0.1066 0.0307 0.0141 0.0026 0.     0.    ],"[0.632002 0.292096 0.069091 0.006811 0.       0.       0.       0.
 0.       0.      ]","[0.56187  0.333356 0.098301 0.006473 0.       0.       0.       0.
 0.       0.      ]",214.7491778582791,1253,fighter_jet
229,1.1455304497533536,0.004062274515080785,1.0122765467716814,4.351641083603814,"[0.146036 0.219496 0.212091 0.146298 0.100967 0.067253 0.045169 0.036346
 0.020591 0.005753]",[0.047 0.315 0.318 0.17  0.137 0.013 0.    0.    0.    0.   ],[0.0752 0.1856 0.2676 0.2476 0.1475 0.0436 0.0209 0.0107 0.0013 0.    ],"[1.47193e-01 4.44303e-01 3.56912e-01 5.15620e-02 3.00000e-05 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.314966 0.561613 0.122061 0.00136  0.       0.       0.       0.
 0.       0.      ]",5107.699187061008,1461,sailboat_with_oars
230,0.9679134778671431,0.035672776651020435,1.0207376110739723,4.911691629228787,"[0.188921 0.198173 0.156047 0.135559 0.11138  0.072943 0.056406 0.04234
 0.028872 0.009359]",[0.013 0.207 0.277 0.292 0.162 0.049 0.    0.    0.    0.   ],[0.0624 0.11   0.2238 0.2521 0.1507 0.1212 0.0537 0.0181 0.008  0.    ],"[4.35530e-02 2.35926e-01 4.76910e-01 2.11612e-01 3.19430e-02 5.60000e-05
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.116839 0.372124 0.404314 0.104871 0.001852 0.       0.       0.
 0.       0.      ]",78.20599720707345,822,dining_chair
231,13.0349236370341,0.19945394956438534,1.3733931662517476,1.269235759254396,"[0.115224 0.219888 0.262396 0.174069 0.116357 0.05862  0.025335 0.016227
 0.009004 0.00288 ]",[0.014 0.021 0.032 0.327 0.418 0.166 0.017 0.005 0.    0.   ],[0.04   0.0663 0.0659 0.1095 0.2463 0.2181 0.1648 0.0682 0.0172 0.0033],"[0.02462  0.11287  0.273303 0.300777 0.252579 0.035322 0.000529 0.
 0.       0.      ]","[7.66860e-02 2.37734e-01 2.53164e-01 2.61821e-01 1.57812e-01 1.27190e-02
 6.40000e-05 0.00000e+00 0.00000e+00 0.00000e+00]",759.499501537392,413,roman_building
232,1.9752143678197984,0.003888540588217214,1.024716042030181,9.650187658753694,"[0.185969 0.155705 0.089341 0.071807 0.086824 0.097025 0.097394 0.089805
 0.081438 0.044692]",[0.132 0.237 0.283 0.196 0.128 0.024 0.    0.    0.    0.   ],[0.0821 0.2269 0.258  0.1768 0.1287 0.0744 0.0386 0.0129 0.0016 0.    ],"[1.19479e-01 4.06747e-01 3.75653e-01 9.22500e-02 5.80100e-03 7.00000e-05
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[1.57055e-01 5.81223e-01 2.45263e-01 1.63210e-02 1.38000e-04 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",6148.949300711684,1021,potted_plant
233,0.9264771264164698,0.03440449290546615,1.0078976148736538,89.83548938463912,"[0.256044 0.274761 0.134781 0.067783 0.071646 0.068406 0.056077 0.037227
 0.02398  0.009154]",[0.045 0.254 0.3   0.265 0.078 0.051 0.007 0.    0.    0.   ],[0.1789 0.1594 0.2159 0.1597 0.1321 0.0661 0.0603 0.0253 0.0023 0.    ],"[0.106028 0.454218 0.366919 0.071299 0.001536 0.       0.       0.
 0.       0.      ]","[7.90158e-01 2.02282e-01 7.54600e-03 1.40000e-05 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",759.0884817113389,1652,city
234,0.9564539942691158,0.08490870658436801,1.0025372517816982,25.32100470312416,"[0.192931 0.161569 0.125101 0.132862 0.09872  0.064365 0.058901 0.083335
 0.061812 0.020351]",[0.112 0.447 0.221 0.14  0.004 0.061 0.015 0.    0.    0.   ],[0.1493 0.3106 0.2182 0.14   0.069  0.0551 0.0323 0.0243 0.0012 0.    ],"[3.90126e-01 5.37420e-01 7.19660e-02 4.88000e-04 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[0.320045 0.622832 0.057123 0.       0.       0.       0.       0.
 0.       0.      ]",159.09790567571685,217,human
235,0.316887750777107,0.02482753750405231,1.0062373884511548,54.14627685780325,"[0.255685 0.13295  0.114543 0.105359 0.103787 0.09669  0.09238  0.063873
 0.025459 0.009271]",[0.    0.593 0.2   0.009 0.003 0.004 0.083 0.108 0.    0.   ],"[4.719e-01 1.959e-01 1.000e-04 7.000e-04 3.040e-02 1.700e-03 6.220e-02
 2.274e-01 9.700e-03 0.000e+00]","[0.678209 0.158411 0.157213 0.003831 0.002336 0.       0.       0.
 0.       0.      ]","[6.94878e-01 2.95635e-01 9.22700e-03 2.60000e-04 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",27.833685075211765,613,desk_lamp
236,1.0538809051944988,0.0019351124369810832,1.002226484552768,8.706767109264435,"[0.257188 0.126122 0.100248 0.086611 0.068808 0.071122 0.066884 0.076516
 0.114686 0.031815]",[0.097 0.128 0.303 0.299 0.165 0.008 0.    0.    0.    0.   ],[0.0999 0.1653 0.2059 0.1885 0.1727 0.0954 0.05   0.0203 0.002  0.    ],"[1.53899e-01 3.24525e-01 3.66447e-01 1.33015e-01 2.20920e-02 2.20000e-05
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[3.03451e-01 5.53350e-01 1.26422e-01 1.64250e-02 3.52000e-04 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",30805.68621811021,1462,sailboat_with_oars
237,1.0804606879239453,0.049726291563835096,1.059750360768988,2.9021956648300624,"[0.145706 0.137371 0.270477 0.154272 0.105356 0.087461 0.044035 0.026526
 0.018259 0.010527]",[0.001 0.043 0.322 0.367 0.196 0.034 0.037 0.    0.    0.   ],[0.0624 0.0812 0.1234 0.2212 0.2179 0.1922 0.0632 0.0278 0.0107 0.    ],"[0.123281 0.261472 0.32827  0.250063 0.036357 0.000557 0.       0.
 0.       0.      ]","[0.21188  0.269852 0.393398 0.123442 0.001428 0.       0.       0.
 0.       0.      ]",44.149628991557094,823,dining_chair
238,7.836704675137681,0.22604541502595582,1.5942235759139933,1.3026233311147286,"[0.099357 0.121441 0.235395 0.210782 0.133441 0.110062 0.050154 0.021295
 0.012239 0.005793]",[0.    0.    0.    0.    0.202 0.547 0.234 0.014 0.003 0.   ],[0.0307 0.0453 0.0378 0.0578 0.0672 0.1688 0.1721 0.1704 0.1577 0.0696],"[2.73640e-02 8.50180e-02 1.13525e-01 1.63576e-01 2.10654e-01 3.25909e-01
 7.20320e-02 1.91300e-03 4.00000e-06 0.00000e+00]","[3.14860e-02 1.29176e-01 1.69677e-01 1.86418e-01 2.38118e-01 1.89845e-01
 5.37430e-02 1.53200e-03 5.00000e-06 0.00000e+00]",153.78679921948955,414,roman_building
239,1.826438538023595,0.0067767482101587576,1.029596958562427,36.420775776175816,"[0.244524 0.124792 0.069956 0.056607 0.059799 0.067572 0.093041 0.115418
 0.108098 0.060193]",[0.112 0.395 0.166 0.229 0.078 0.02  0.    0.    0.    0.   ],[0.1236 0.2516 0.2476 0.1801 0.0981 0.0657 0.0259 0.0069 0.0005 0.    ],"[3.15425e-01 5.63642e-01 1.08058e-01 1.16770e-02 1.19600e-03 2.00000e-06
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]","[4.21873e-01 5.53692e-01 2.44180e-02 1.70000e-05 0.00000e+00 0.00000e+00
 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00]",18076.188438360117,1254,fighter_jet
240,0.5137618640499809,0.02780451287738971,1.0195133496060755,15.644407341560099,"[0.205214 0.244601 0.128154 0.118834 0.082621 0.058326 0.055775 0.051433
 0.038834 0.016208]",[0.032 0.178 0.265 0.221 0.137 0.162 0.005 0.    0.    0.   ],[0.1107 0.1526 0.1711 0.1603 0.1123 0.1104 0.1233 0.0559 0.0034 0.    ],"[0.147335 0.461969 0.310408 0.073783 0.006505 0.       0.       0.
 0.       0.      ]","[0.410263 0.487923 0.091866 0.009206 0.000742 0.       0.       0.
 0.       0.      ]",19.82375069483375,218,human_arms_out
